wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
55858.650207000006,67609.428663,39319.552738,44597.194915
57432.180712,58300.130347000006,49549.739760000004,53016.064732
37706.61746,39110.033755,41226.222389999995,31564.825124999996
42290.342996,39721.834416,46217.490631,44027.175686999995
67980.818374,57354.587654999996,48112.081674,46709.680956
60835.863312999994,56333.53387,49912.666358,54100.507828
48581.020727999996,47908.282223,37019.529924,33020.12122
55190.199872000005,60199.934998000004,45533.093815,43718.018221
46272.304243,54879.551618000005,53869.12170599999,59382.964959000004
81608.367061,79936.69424800001,68090.31936,74174.221136
62600.038514,55273.544067,53659.854585999994,54665.504313
53016.064732,53272.321811,59553.93517699999,55373.403954
59354.43157,55759.660644,44750.095492,49034.454725
51296.750237,51696.305905,62745.646560999994,58557.900438000004
59856.342927,53792.293711000006,56127.498265999995,60266.085716999994
35149.331394,39813.1793,67521.411133,60464.35447400001
57387.002044,56886.432407,48976.845939,57617.320822
65842.31336,56810.79809899999,55273.544067,57537.148703
57668.998823999995,62829.534754,44560.108528,46002.817622
58595.15910999999,61288.761612,44637.375339000006,48337.179858
51121.528959,52463.708287,46963.030721,50295.974051000005
50724.70633,44282.125997,40627.321534,37611.378431000005
38815.512646,40186.75138,36885.742224,34113.419652
40550.546997000005,45924.961323,44963.486339,41372.737622
41024.914524,57480.59465299999,69565.546294,65655.778731
25927.398888,38145.536315,67609.428663,65019.69950100001
49229.979452,52835.215511,49862.544682,48488.875695
26701.983446,31967.846754,67399.322916,60357.533028
60761.013918,59592.355061,49000.270279000004,47052.453698
34534.155846,39392.389944,38238.927937,36856.188780000004
55713.217140999994,49190.517556,40550.546997000005,42088.730731
88737.212223,88737.212223,54665.504313,63712.139567
60905.373074,58048.774836,47621.04884,48672.889743
63258.548604999996,60464.35447400001,41848.974257,45165.280322
58911.215889,57537.148703,51121.528959,57895.396788
65019.69950100001,69013.729145,42567.116861,48200.741656
22581.837161,28317.562848999998,39553.520743,36923.275861999995
27232.882921,23143.416527,30367.690158,25390.835088
